frame_id,state,num_keyframes,num_mappoints,mnTracked,mnTrackedVO,num_orb_features
1,1,0,0,0,0,7939
1,1,0,0,0,0,7939
1,1,0,0,0,0,7939
1,1,0,0,0,0,7939
2,1,0,0,0,0,7955
2,1,0,0,0,0,7955
2,1,0,0,0,0,7955
2,1,0,0,0,0,7955
2,1,0,0,0,0,7955
2,1,0,0,0,0,7955
3,1,0,0,0,0,7963
3,1,0,0,0,0,7963
3,1,0,0,0,0,7963
3,1,0,0,0,0,7963
3,1,0,0,0,0,7963
3,1,0,0,0,0,7963
4,1,0,0,0,0,7948
4,1,0,0,0,0,7948
4,1,0,0,0,0,7948
4,1,0,0,0,0,7948
4,1,0,0,0,0,7948
4,1,0,0,0,0,7948
5,1,0,0,0,0,7964
5,1,0,0,0,0,7964
5,1,0,0,0,0,7964
5,1,0,0,0,0,7964
5,1,0,0,0,0,7964
5,1,0,0,0,0,7964
6,1,0,0,0,0,7959
6,1,0,0,0,0,7959
6,1,0,0,0,0,7959
6,1,0,0,0,0,7959
6,1,0,0,0,0,7959
6,1,0,0,0,0,7959
7,1,0,0,0,0,7955
7,1,0,0,0,0,7955
7,1,0,0,0,0,7955
7,1,0,0,0,0,7955
7,1,0,0,0,0,7955
8,1,0,0,0,0,7940
8,1,0,0,0,0,7940
8,1,0,0,0,0,7940
8,1,0,0,0,0,7940
8,1,0,0,0,0,7940
8,1,0,0,0,0,7940
9,1,0,0,0,0,7938
9,1,0,0,0,0,7938
9,1,0,0,0,0,7938
9,1,0,0,0,0,7938
9,1,0,0,0,0,7938
10,1,0,0,0,0,7927
10,1,0,0,0,0,7927
10,1,0,0,0,0,7927
10,1,0,0,0,0,7927
10,1,0,0,0,0,7927
10,1,0,0,0,0,7927
11,1,0,0,0,0,7946
11,1,0,0,0,0,7946
11,1,0,0,0,0,7946
11,1,0,0,0,0,7946
11,1,0,0,0,0,7946
12,1,0,0,0,0,7956
12,1,0,0,0,0,7956
12,1,0,0,0,0,7956
12,1,0,0,0,0,7956
12,1,0,0,0,0,7956
13,1,0,0,0,0,7945
13,1,0,0,0,0,7945
13,1,0,0,0,0,7945
13,1,0,0,0,0,7945
13,1,0,0,0,0,7945
13,1,0,0,0,0,7945
14,1,0,0,0,0,7940
14,1,0,0,0,0,7940
14,1,0,0,0,0,7940
14,1,0,0,0,0,7940
14,1,0,0,0,0,7940
15,1,0,0,0,0,7969
15,1,0,0,0,0,7969
15,1,0,0,0,0,7969
15,1,0,0,0,0,7969
15,1,0,0,0,0,7969
16,1,0,0,0,0,7936
16,1,0,0,0,0,7936
16,1,0,0,0,0,7936
16,1,0,0,0,0,7936
16,1,0,0,0,0,7936
17,1,0,0,0,0,7960
17,1,0,0,0,0,7960
17,1,0,0,0,0,7960
17,1,0,0,0,0,7960
17,1,0,0,0,0,7960
18,1,0,0,0,0,7980
18,1,0,0,0,0,7980
18,1,0,0,0,0,7980
18,1,0,0,0,0,7980
18,1,0,0,0,0,7980
19,1,0,0,0,0,7960
19,1,0,0,0,0,7960
19,1,0,0,0,0,7960
19,1,0,0,0,0,7960
19,1,0,0,0,0,7960
20,1,0,0,0,0,7940
20,1,0,0,0,0,7940
20,1,0,0,0,0,7940
20,1,0,0,0,0,7940
20,1,0,0,0,0,7940
20,1,0,0,0,0,7940
20,1,0,0,0,0,7940
20,1,0,0,0,0,7940
21,1,0,0,0,0,7956
21,1,0,0,0,0,7956
22,2,3,304,165,0,4007
22,2,3,304,165,0,4007
23,2,3,304,192,0,4007
23,2,3,304,192,0,4007
24,2,3,304,178,0,4010
24,2,4,259,178,0,4010
24,2,4,325,178,0,4010
25,2,4,321,221,0,4006
25,2,4,321,221,0,4006
25,2,4,321,221,0,4006
26,2,5,310,211,0,4007
26,2,5,378,211,0,4007
27,2,5,377,231,0,4005
27,2,5,377,231,0,4005
27,2,5,377,231,0,4005
28,2,6,368,215,0,4006
28,2,6,454,215,0,4006
29,2,6,484,261,0,4004
29,2,6,466,261,0,4004
30,2,6,466,242,0,4008
30,2,7,544,242,0,4008
31,2,7,621,321,0,4008
31,2,7,623,321,0,4008
32,2,7,633,346,0,4009
32,2,7,628,346,0,4009
32,2,6,602,346,0,4009
33,2,6,602,322,0,4004
33,2,7,650,322,0,4004
34,2,7,720,370,0,4005
34,2,7,760,370,0,4005
35,2,7,742,392,0,4005
35,2,7,741,392,0,4005
35,2,7,741,392,0,4005
36,2,7,741,378,0,4007
36,2,8,705,378,0,4007
37,2,8,855,387,0,4007
37,2,8,895,387,0,4007
38,2,8,879,466,0,4005
38,2,8,879,466,0,4005
38,2,7,831,466,0,4005
39,2,8,798,439,0,4005
39,2,8,878,439,0,4005
40,2,8,955,463,0,4007
40,2,8,919,463,0,4007
41,2,8,919,463,0,4007
41,2,8,919,463,0,4007
41,2,7,880,463,0,4007
42,2,7,880,437,0,4005
42,2,8,871,437,0,4005
43,2,8,973,438,0,4007
43,2,8,1004,438,0,4007
43,2,8,991,438,0,4007
44,2,8,991,482,0,4007
44,2,8,991,482,0,4007
45,2,7,936,434,0,4006
45,2,8,911,434,0,4006
45,2,8,923,434,0,4006
46,2,8,1050,477,0,4006
46,2,8,1024,477,0,4006
47,2,8,1024,470,0,4004
47,2,8,1024,470,0,4004
47,2,8,1024,470,0,4004
48,2,8,1024,447,0,4007
48,2,9,1011,447,0,4007
49,2,9,1126,457,0,4007
49,2,9,1143,457,0,4007
49,2,9,1116,457,0,4007
50,2,9,1115,436,0,4005
50,2,9,1115,436,0,4005
51,2,9,1115,440,0,4010
51,2,8,1060,440,0,4010
52,2,8,1060,440,0,4005
52,2,9,1022,416,0,4005
52,2,9,1074,416,0,4005
53,2,9,1173,431,0,4004
53,2,9,1180,431,0,4004
53,2,9,1167,431,0,4004
54,2,9,1167,483,0,4006
54,2,9,1167,483,0,4006
54,2,9,1167,483,0,4006
55,2,10,1140,465,0,4006
55,2,10,1181,465,0,4006
56,2,10,1266,485,0,4005
56,2,10,1301,485,0,4005
57,2,10,1262,514,0,4005
57,2,10,1250,514,0,4005
57,2,10,1250,514,0,4005
58,2,10,1250,485,0,4004
58,2,9,1189,485,0,4004
59,2,9,1189,444,0,4005
59,2,10,1161,444,0,4005
59,2,10,1245,444,0,4005
60,2,10,1294,493,0,4004
60,2,10,1279,493,0,4004
61,2,10,1267,478,0,4007
61,2,10,1267,478,0,4007
61,2,10,1267,478,0,4007
62,2,10,1267,450,0,4007
62,2,10,1267,450,0,4007
63,2,10,1267,465,0,4007
63,2,10,1267,465,0,4007
63,2,11,1282,465,0,4007
64,2,11,1371,480,0,4007
64,2,11,1398,480,0,4007
65,2,11,1361,497,0,4004
65,2,11,1351,497,0,4004
65,2,11,1351,497,0,4004
66,2,11,1351,484,0,4009
66,2,10,1291,484,0,4009
67,2,10,1291,440,0,4007
67,2,11,1272,440,0,4007
67,2,11,1355,440,0,4007
68,2,11,1415,449,0,4005
68,2,11,1427,449,0,4005
69,2,11,1398,465,0,4008
69,2,11,1390,465,0,4008
70,2,11,1390,465,0,4007
70,2,11,1390,450,0,4007
70,2,11,1390,450,0,4007
71,2,11,1390,408,0,4008
71,2,11,1390,408,0,4008
72,2,11,1390,408,0,4005
72,2,12,1337,408,0,4005
72,2,12,1395,408,0,4005
73,2,12,1492,417,0,4009
73,2,12,1509,417,0,4009
74,2,12,1478,485,0,4007
74,2,12,1472,485,0,4007
74,2,12,1472,485,0,4007
75,2,12,1472,453,0,4003
75,2,12,1472,453,0,4003
76,2,12,1472,443,0,4006
76,2,11,1415,443,0,4006
77,2,11,1415,409,0,4008
77,2,12,1381,409,0,4008
77,2,12,1519,409,0,4008
78,2,12,1558,462,0,4003
78,2,12,1567,462,0,4003
79,2,12,1531,479,0,4010
79,2,12,1524,479,0,4010
79,2,12,1524,479,0,4010
80,2,12,1524,444,0,4004
80,2,12,1524,444,0,4004
80,2,12,1524,444,0,4004
81,2,12,1524,443,0,4007
81,2,12,1524,443,0,4007
82,2,12,1524,433,0,4004
82,2,13,1496,433,0,4004
82,2,13,1645,433,0,4004
83,2,13,1673,489,0,4005
83,2,13,1692,489,0,4005
84,2,13,1645,453,0,4010
84,2,13,1635,453,0,4010
85,2,13,1635,455,0,4006
85,2,13,1635,455,0,4006
85,2,13,1635,455,0,4006
86,2,13,1634,429,0,4006
86,2,13,1634,429,0,4006
87,2,13,1634,425,0,4007
87,2,14,1701,425,0,4007
88,2,14,1776,510,0,4010
88,2,14,1802,510,0,4010
88,2,14,1818,510,0,4010
89,2,14,1770,509,0,4007
89,2,14,1763,509,0,4007
89,2,14,1756,509,0,4007
90,2,14,1756,465,0,4004
90,2,14,1756,465,0,4004
91,2,14,1756,437,0,4005
91,2,14,1756,437,0,4005
91,2,14,1756,437,0,4005
92,2,14,1755,424,0,4006
92,2,13,1698,424,0,4006
92,2,13,1698,424,0,4006
93,2,13,1698,404,0,4007
93,2,14,1754,404,0,4007
94,2,14,1854,480,0,4004
94,2,14,1874,480,0,4004
94,2,14,1890,480,0,4004
95,2,14,1836,531,0,4007
95,2,14,1828,531,0,4007
95,2,14,1823,531,0,4007
96,2,14,1823,478,0,4009
96,2,14,1823,478,0,4009
97,2,14,1823,471,0,4006
97,2,14,1823,471,0,4006
97,2,14,1821,471,0,4006
98,2,14,1821,448,0,4009
98,2,15,1834,448,0,4009
98,2,15,1907,448,0,4009
99,2,15,1936,494,0,4005
99,2,15,1958,494,0,4005
100,2,15,1913,494,0,4008
100,2,15,1909,494,0,4008
101,2,15,1905,454,0,4007
101,2,15,1905,454,0,4007
101,2,15,1905,454,0,4007
102,2,15,1905,424,0,4007
102,2,15,1905,424,0,4007
103,2,15,1905,414,0,4007
103,2,15,1905,414,0,4007
103,2,15,1905,414,0,4007
104,2,15,1905,386,0,4008
104,2,15,1905,386,0,4008
105,2,15,1905,364,0,4005
105,2,16,1844,364,0,4005
105,2,16,1989,364,0,4005
106,2,16,2032,456,0,4007
106,2,16,2045,456,0,4007
107,2,16,2051,467,0,4002
107,2,16,2014,467,0,4002
107,2,16,2013,467,0,4002
108,2,16,2008,436,0,4006
108,2,16,2008,436,0,4006
109,2,16,2008,409,0,4006
109,2,16,2008,409,0,4006
109,2,16,2008,409,0,4006
110,2,16,2008,380,0,4008
110,2,16,2007,380,0,4008
111,2,16,2007,375,0,4004
111,2,17,1989,375,0,4004
111,2,17,2083,375,0,4004
112,2,17,2129,453,0,4008
112,2,17,2136,453,0,4008
113,2,17,2114,456,0,4006
113,2,17,2103,456,0,4006
114,2,17,2100,429,0,4008
114,2,17,2094,429,0,4008
114,2,17,2094,429,0,4008
115,2,17,2094,397,0,4007
115,2,17,2094,397,0,4007
116,2,17,2094,374,0,4005
116,2,17,2094,374,0,4005
116,2,17,2094,374,0,4005
117,2,17,2094,371,0,4005
117,2,17,2094,371,0,4005
118,2,17,2094,366,0,4006
118,2,18,2046,366,0,4006
118,2,18,2187,366,0,4006
119,2,18,2233,411,0,4007
119,2,18,2258,411,0,4007
120,2,18,2268,435,0,4007
120,2,18,2215,435,0,4007
121,2,18,2210,387,0,4007
121,2,18,2206,387,0,4007
121,2,18,2204,387,0,4007
122,2,18,2204,379,0,4006
122,2,18,2204,379,0,4006
123,2,18,2204,352,0,4004
123,2,18,2204,352,0,4004
124,2,18,2204,355,0,4008
124,2,18,2202,355,0,4008
125,2,18,2202,321,0,4007
125,2,19,2184,321,0,4007
126,2,19,2288,405,0,4003
126,2,19,2341,405,0,4003
126,2,19,2353,405,0,4003
127,2,19,2357,443,0,4006
127,2,19,2305,443,0,4006
128,2,19,2302,423,0,4006
128,2,19,2298,423,0,4006
129,2,19,2296,406,0,4006
129,2,19,2296,406,0,4006
