frame_id,state,num_keyframes,num_mappoints,mnTracked,mnTrackedVO,num_orb_features
6,1,0,0,0,0,7538
6,1,0,0,0,0,7538
6,1,0,0,0,0,7538
6,1,0,0,0,0,7538
7,1,0,0,0,0,7522
7,1,0,0,0,0,7522
7,1,0,0,0,0,7522
7,1,0,0,0,0,7522
7,1,0,0,0,0,7522
7,1,0,0,0,0,7522
8,1,0,0,0,0,7525
8,1,0,0,0,0,7525
8,1,0,0,0,0,7525
8,1,0,0,0,0,7525
8,1,0,0,0,0,7525
9,1,0,0,0,0,7533
9,1,0,0,0,0,7533
9,1,0,0,0,0,7533
9,1,0,0,0,0,7533
9,1,0,0,0,0,7533
9,1,0,0,0,0,7533
10,1,0,0,0,0,7545
10,1,0,0,0,0,7545
10,1,0,0,0,0,7545
10,1,0,0,0,0,7545
10,1,0,0,0,0,7545
11,1,0,0,0,0,7550
11,1,0,0,0,0,7550
11,1,0,0,0,0,7550
11,1,0,0,0,0,7550
11,1,0,0,0,0,7550
12,1,0,0,0,0,7564
12,1,0,0,0,0,7564
12,1,0,0,0,0,7564
12,1,0,0,0,0,7564
12,1,0,0,0,0,7564
13,1,0,0,0,0,7533
13,1,0,0,0,0,7533
13,1,0,0,0,0,7533
13,1,0,0,0,0,7533
13,1,0,0,0,0,7533
14,1,0,0,0,0,7514
14,1,0,0,0,0,7514
14,1,0,0,0,0,7514
14,1,0,0,0,0,7514
14,1,0,0,0,0,7514
15,1,0,0,0,0,7487
15,1,0,0,0,0,7487
15,1,0,0,0,0,7487
15,1,0,0,0,0,7487
15,1,0,0,0,0,7487
16,1,0,0,0,0,7515
16,1,0,0,0,0,7515
16,1,0,0,0,0,7515
16,1,0,0,0,0,7515
16,1,0,0,0,0,7515
17,1,0,0,0,0,7482
17,1,0,0,0,0,7482
17,1,0,0,0,0,7482
17,1,0,0,0,0,7482
17,1,0,0,0,0,7482
18,1,0,0,0,0,7518
18,1,0,0,0,0,7518
18,1,0,0,0,0,7518
18,1,0,0,0,0,7518
18,1,0,0,0,0,7518
18,1,0,0,0,0,7518
19,1,0,0,0,0,7487
19,1,0,0,0,0,7487
19,1,0,0,0,0,7487
19,1,0,0,0,0,7487
19,1,0,0,0,0,7487
20,1,0,0,0,0,7527
20,1,0,0,0,0,7527
20,1,0,0,0,0,7527
20,1,0,0,0,0,7527
20,1,0,0,0,0,7527
20,1,0,0,0,0,7527
20,1,0,0,0,0,7527
20,1,0,0,0,0,7527
21,1,0,0,0,0,7466
22,2,2,291,174,0,3972
22,2,3,303,174,0,3972
22,2,3,303,174,0,3972
23,2,3,303,195,0,3970
23,2,3,303,195,0,3970
24,2,3,303,190,0,3973
24,2,3,303,190,0,3973
25,2,3,303,171,0,3976
25,2,4,248,171,0,3976
25,2,4,349,171,0,3976
26,2,4,344,232,0,3975
26,2,4,344,232,0,3975
27,2,5,330,232,0,3960
27,2,5,417,232,0,3960
28,2,5,430,268,0,3960
28,2,5,419,268,0,3960
28,2,5,419,268,0,3960
29,2,6,406,276,0,3970
29,2,6,502,276,0,3970
30,2,6,562,309,0,3976
30,2,6,557,309,0,3976
31,2,5,529,309,0,3959
31,2,6,519,309,0,3959
32,2,6,605,351,0,3976
32,2,6,677,351,0,3976
33,2,6,673,384,0,3968
33,2,6,672,384,0,3968
33,2,6,672,384,0,3968
34,2,7,637,375,0,3955
34,2,7,709,375,0,3955
35,2,7,770,397,0,3966
35,2,7,802,397,0,3966
36,2,7,788,435,0,3962
36,2,7,788,435,0,3962
36,2,7,788,435,0,3962
37,2,6,746,416,0,3961
37,2,7,712,416,0,3961
37,2,7,765,416,0,3961
38,2,7,860,429,0,3964
38,2,7,835,429,0,3964
39,2,7,826,445,0,3965
39,2,7,826,445,0,3965
40,2,6,777,414,0,3962
40,2,7,754,414,0,3962
41,2,7,818,403,0,3966
41,2,7,881,403,0,3966
42,2,7,863,445,0,3986
42,2,7,863,445,0,3986
42,2,6,807,445,0,3986
43,2,7,785,427,0,3974
43,2,7,828,427,0,3974
44,2,7,881,483,0,3973
44,2,7,884,483,0,3973
44,2,7,884,483,0,3973
45,2,7,882,447,0,3964
45,2,7,882,447,0,3964
46,2,7,882,433,0,3972
46,2,8,879,433,0,3972
47,2,8,929,407,0,3956
47,2,8,1015,407,0,3956
47,2,8,973,407,0,3956
48,2,8,973,457,0,3961
48,2,7,924,457,0,3961
49,2,8,903,396,0,3940
49,2,8,928,396,0,3940
50,2,8,1023,399,0,3958
50,2,8,1021,399,0,3958
51,2,8,1014,417,0,3957
51,2,8,1014,417,0,3957
52,2,8,1014,415,0,3977
52,2,8,1014,415,0,3977
52,2,8,1014,415,0,3977
53,2,8,1014,412,0,3970
53,2,9,1034,412,0,3970
54,2,9,1129,457,0,3961
54,2,9,1141,457,0,3961
55,2,9,1114,457,0,3969
55,2,9,1114,492,0,3969
55,2,9,1114,492,0,3969
56,2,9,1114,447,0,3955
56,2,8,1055,447,0,3955
56,2,8,1055,447,0,3955
57,2,8,1055,441,0,3959
57,2,9,1032,441,0,3959
57,2,9,1095,441,0,3959
58,2,9,1154,460,0,3950
58,2,9,1139,460,0,3950
59,2,9,1122,446,0,3965
59,2,9,1122,446,0,3965
60,2,9,1122,450,0,3966
60,2,9,1122,450,0,3966
60,2,8,1071,450,0,3966
61,2,8,1071,428,0,3966
61,2,9,1108,428,0,3966
62,2,9,1169,454,0,3963
62,2,9,1218,454,0,3963
63,2,9,1181,431,0,3960
63,2,9,1173,431,0,3960
63,2,9,1173,431,0,3960
64,2,9,1173,437,0,3965
64,2,9,1173,437,0,3965
65,2,9,1173,422,0,3962
65,2,9,1173,422,0,3962
65,2,10,1217,422,0,3962
66,2,10,1263,436,0,3957
66,2,10,1302,436,0,3957
67,2,10,1258,460,0,3960
67,2,10,1252,460,0,3960
68,2,10,1252,434,0,3967
68,2,10,1252,434,0,3967
68,2,10,1251,434,0,3967
69,2,11,1215,410,0,3960
69,2,11,1299,410,0,3960
70,2,11,1364,429,0,3945
70,2,11,1384,429,0,3945
71,2,11,1332,486,0,3959
71,2,11,1327,486,0,3959
72,2,11,1327,439,0,3950
72,2,11,1327,439,0,3950
72,2,10,1267,439,0,3950
73,2,10,1267,397,0,3939
73,2,11,1311,397,0,3939
74,2,11,1380,443,0,3950
74,2,11,1411,443,0,3950
75,2,11,1376,464,0,3965
75,2,11,1363,464,0,3965
75,2,11,1363,464,0,3965
76,2,11,1363,434,0,3956
76,2,11,1363,434,0,3956
77,2,11,1360,432,0,3934
77,2,11,1360,432,0,3934
78,2,11,1360,425,0,3944
78,2,12,1350,425,0,3944
79,2,12,1478,456,0,3966
79,2,12,1512,456,0,3966
80,2,12,1534,482,0,3951
80,2,12,1473,482,0,3951
80,2,12,1469,482,0,3951
81,2,12,1469,465,0,3959
81,2,12,1469,465,0,3959
82,2,11,1421,441,0,3956
82,2,12,1473,441,0,3956
83,2,12,1568,505,0,3942
83,2,12,1595,505,0,3942
83,2,12,1558,505,0,3942
84,2,12,1554,455,0,3940
84,2,12,1545,455,0,3940
85,2,12,1545,455,0,3950
85,2,12,1545,455,0,3950
86,2,12,1545,432,0,3935
86,2,12,1545,432,0,3935
87,2,12,1545,432,0,3935
87,2,13,1551,432,0,3935
88,2,13,1690,461,0,3946
88,2,13,1730,461,0,3946
89,2,13,1747,491,0,3935
