frame_id,state,num_keyframes,num_mappoints,mnTracked,mnTrackedVO,num_orb_features
1,1,0,0,0,0,8004
2,1,0,0,0,0,8008
2,1,0,0,0,0,8008
2,1,0,0,0,0,8008
2,1,0,0,0,0,8008
2,1,0,0,0,0,8008
2,1,0,0,0,0,8008
3,1,0,0,0,0,8004
3,1,0,0,0,0,8004
3,1,0,0,0,0,8004
3,1,0,0,0,0,8004
3,1,0,0,0,0,8004
3,1,0,0,0,0,8004
4,1,0,0,0,0,8007
4,1,0,0,0,0,8007
4,1,0,0,0,0,8007
4,1,0,0,0,0,8007
4,1,0,0,0,0,8007
5,1,0,0,0,0,8005
5,1,0,0,0,0,8005
5,1,0,0,0,0,8005
5,1,0,0,0,0,8005
5,1,0,0,0,0,8005
5,1,0,0,0,0,8005
6,1,0,0,0,0,8007
6,1,0,0,0,0,8007
6,1,0,0,0,0,8007
6,1,0,0,0,0,8007
6,1,0,0,0,0,8007
7,1,0,0,0,0,8006
7,1,0,0,0,0,8006
7,1,0,0,0,0,8006
7,1,0,0,0,0,8006
8,1,0,0,0,0,8006
8,1,0,0,0,0,8006
8,1,0,0,0,0,8006
8,1,0,0,0,0,8006
8,1,0,0,0,0,8006
9,1,0,0,0,0,8003
9,1,0,0,0,0,8003
9,1,0,0,0,0,8003
9,1,0,0,0,0,8003
9,1,0,0,0,0,8003
10,1,0,0,0,0,8002
10,1,0,0,0,0,8002
10,1,0,0,0,0,8002
10,1,0,0,0,0,8002
10,1,0,0,0,0,8002
11,1,0,0,0,0,8006
11,1,0,0,0,0,8006
11,1,0,0,0,0,8006
11,1,0,0,0,0,8006
11,1,0,0,0,0,8006
12,1,0,0,0,0,8006
12,1,0,0,0,0,8006
12,1,0,0,0,0,8006
12,1,0,0,0,0,8006
12,1,0,0,0,0,8006
13,1,0,0,0,0,7982
13,1,0,0,0,0,7982
13,1,0,0,0,0,7982
13,1,0,0,0,0,7982
14,1,0,0,0,0,8006
14,1,0,0,0,0,8006
14,1,0,0,0,0,8006
14,1,0,0,0,0,8006
14,1,0,0,0,0,8006
15,1,0,0,0,0,8004
15,1,0,0,0,0,8004
15,1,0,0,0,0,8004
15,1,0,0,0,0,8004
15,1,0,0,0,0,8004
16,1,0,0,0,0,7998
16,1,0,0,0,0,7998
16,1,0,0,0,0,7998
16,1,0,0,0,0,7998
16,1,0,0,0,0,7998
17,1,0,0,0,0,8010
17,1,0,0,0,0,8010
17,1,0,0,0,0,8010
17,1,0,0,0,0,8010
18,1,0,0,0,0,8005
18,1,0,0,0,0,8005
18,1,0,0,0,0,8005
18,1,0,0,0,0,8005
18,1,0,0,0,0,8005
19,1,0,0,0,0,8008
19,1,0,0,0,0,8008
19,1,0,0,0,0,8008
19,1,0,0,0,0,8008
20,1,0,0,0,0,8005
20,1,0,0,0,0,8005
20,1,0,0,0,0,8005
20,1,0,0,0,0,8005
21,1,0,0,0,0,8003
21,1,0,0,0,0,8003
21,1,0,0,0,0,8003
21,1,0,0,0,0,8003
21,1,0,0,0,0,8003
21,1,0,0,0,0,8003
21,1,0,0,0,0,8003
21,1,0,0,0,0,8003
22,1,0,0,0,0,7989
23,2,2,317,132,0,4005
24,2,3,261,181,0,4007
25,2,3,322,210,0,4004
25,2,3,322,210,0,4004
26,2,3,322,200,0,4007
27,2,3,322,182,0,4005
27,2,4,275,182,0,4005
28,2,4,377,204,0,4009
28,2,4,382,204,0,4009
29,2,4,382,233,0,4005
30,2,4,382,203,0,4007
30,2,5,369,203,0,4007
31,2,5,482,268,0,4005
31,2,5,533,268,0,4005
32,2,5,529,279,0,4008
33,2,5,529,262,0,4006
33,2,6,555,262,0,4006
34,2,6,687,329,0,4005
34,2,6,681,329,0,4005
35,2,6,674,364,0,4004
35,2,6,674,364,0,4004
36,2,7,643,351,0,4007
37,2,7,733,387,0,4006
37,2,7,847,387,0,4006
38,2,7,812,435,0,4005
38,2,7,812,435,0,4005
39,2,6,773,403,0,4008
40,2,6,773,409,0,4007
40,2,7,735,409,0,4007
41,2,7,783,410,0,4006
41,2,7,870,410,0,4006
42,2,7,849,446,0,4007
42,2,7,849,446,0,4007
43,2,7,849,431,0,4005
43,2,8,814,431,0,4005
44,2,8,881,395,0,4009
44,2,8,981,395,0,4009
45,2,8,945,454,0,4008
45,2,8,945,454,0,4008
46,2,7,900,461,0,4006
47,2,7,900,423,0,4007
47,2,8,881,423,0,4007
48,2,8,954,389,0,4007
49,2,8,1021,391,0,4005
49,2,8,1010,391,0,4005
50,2,8,1001,405,0,4006
50,2,8,1001,405,0,4006
51,2,8,1001,379,0,4008
52,2,8,1001,366,0,4006
52,2,9,953,366,0,4006
53,2,9,1038,360,0,4008
53,2,9,1079,360,0,4008
54,2,9,1146,435,0,4005
54,2,9,1123,435,0,4005
55,2,9,1111,422,0,4007
55,2,9,1111,422,0,4007
56,2,9,1111,400,0,4008
57,2,8,1052,382,0,4007
57,2,9,1015,382,0,4007
58,2,9,1100,406,0,4006
58,2,9,1138,406,0,4006
59,2,9,1167,447,0,4010
59,2,9,1135,447,0,4010
60,2,9,1135,422,0,4007
60,2,9,1135,422,0,4007
61,2,9,1135,410,0,4005
61,2,9,1135,410,0,4005
62,2,9,1135,387,0,4006
62,2,10,1137,387,0,4006
63,2,10,1203,404,0,4005
64,2,10,1249,443,0,4005
64,2,10,1210,443,0,4005
65,2,10,1200,443,0,4007
65,2,10,1200,412,0,4007
66,2,10,1200,391,0,4005
66,2,10,1200,391,0,4005
67,2,10,1200,402,0,4007
68,2,11,1238,392,0,4010
68,2,11,1297,392,0,4010
69,2,11,1313,411,0,4004
69,2,11,1367,411,0,4004
70,2,11,1341,436,0,4011
70,2,11,1333,436,0,4011
71,2,11,1333,407,0,4007
72,2,11,1333,388,0,4005
72,2,11,1333,388,0,4005
73,2,10,1271,343,0,4005
73,2,11,1218,343,0,4005
74,2,11,1351,324,0,4009
75,2,11,1387,432,0,4005
75,2,11,1418,432,0,4005
76,2,11,1388,425,0,4006
76,2,11,1378,425,0,4006
77,2,11,1378,412,0,4005
77,2,11,1378,412,0,4005
78,2,11,1378,403,0,4002
78,2,11,1378,403,0,4002
79,2,10,1331,388,0,4006
80,2,10,1331,373,0,4011
80,2,11,1373,373,0,4011
81,2,11,1447,401,0,4005
82,2,11,1469,428,0,4007
82,2,11,1452,428,0,4007
83,2,11,1447,425,0,4004
83,2,11,1445,425,0,4004
84,2,11,1445,394,0,4004
84,2,11,1445,394,0,4004
85,2,11,1445,377,0,4004
86,2,11,1445,364,0,4005
86,2,11,1445,364,0,4005
87,2,11,1445,353,0,4006
87,2,12,1463,353,0,4006
88,2,12,1583,374,0,4006
88,2,12,1613,374,0,4006
89,2,12,1630,401,0,4010
89,2,12,1587,401,0,4010
90,2,12,1578,404,0,4006
91,2,12,1578,390,0,4006
91,2,12,1578,390,0,4006
92,2,12,1578,385,0,4008
92,2,12,1577,385,0,4008
92,2,12,1577,385,0,4008
93,2,12,1577,379,0,4008
93,2,13,1641,379,0,4008
94,2,13,1685,406,0,4006
94,2,13,1701,406,0,4006
95,2,13,1694,452,0,4008
96,2,13,1672,437,0,4005
96,2,13,1670,437,0,4005
97,2,13,1664,437,0,4006
97,2,13,1664,437,0,4006
98,2,13,1664,425,0,4007
98,2,13,1664,425,0,4007
99,2,13,1664,391,0,4007
99,2,13,1664,391,0,4007
100,2,13,1664,371,0,4009
100,2,14,1616,371,0,4009
101,2,14,1737,339,0,4007
101,2,14,1768,339,0,4007
102,2,14,1794,409,0,4005
103,2,14,1803,406,0,4007
103,2,14,1771,406,0,4007
104,2,14,1763,394,0,4010
104,2,14,1763,394,0,4010
105,2,14,1763,370,0,4009
106,2,14,1763,327,0,4005
106,2,14,1762,327,0,4005
107,2,14,1762,331,0,4004
107,2,14,1762,331,0,4004
108,2,15,1689,313,0,4009
109,2,15,1838,379,0,4008
109,2,15,1865,379,0,4008
110,2,15,1874,404,0,4006
110,2,15,1886,404,0,4006
111,2,15,1850,388,0,4007
112,2,15,1846,384,0,4006
112,2,15,1844,384,0,4006
113,2,15,1844,357,0,4006
113,2,15,1844,357,0,4006
114,2,15,1844,344,0,4005
114,2,15,1844,344,0,4005
115,2,15,1844,330,0,4007
116,2,15,1844,338,0,4006
116,2,15,1844,338,0,4006
117,2,15,1844,324,0,4006
117,2,16,1832,324,0,4006
118,2,16,1932,337,0,4008
118,2,16,1964,337,0,4008
119,2,16,1977,395,0,4005
120,2,16,1986,382,0,4003
120,2,16,1939,382,0,4003
121,2,16,1938,364,0,4004
121,2,16,1934,364,0,4004
122,2,16,1934,341,0,4006
123,2,16,1934,300,0,4005
123,2,16,1934,300,0,4005
124,2,16,1934,290,0,4006
124,2,16,1934,290,0,4006
125,2,16,1934,283,0,4002
125,2,16,1934,283,0,4002
126,2,16,1934,285,0,4008
127,2,17,1970,292,0,4003
127,2,17,2037,292,0,4003
127,2,17,2054,292,0,4003
128,2,17,2068,368,0,4006
128,2,17,2072,368,0,4006
129,2,17,2038,362,0,4006
130,2,17,2031,356,0,4003
130,2,17,2030,356,0,4003
131,2,17,2028,344,0,4007
131,2,17,2028,344,0,4007
132,2,17,2028,326,0,4007
133,2,17,2028,328,0,4006
133,2,17,2028,328,0,4006
134,2,17,2028,312,0,4003
134,2,17,2028,312,0,4003
135,2,17,2028,310,0,4006
136,2,18,2056,332,0,4006
136,2,18,2105,332,0,4006
137,2,18,2130,373,0,4005
137,2,18,2139,373,0,4005
138,2,18,2147,369,0,4006
139,2,18,2110,358,0,4007
139,2,18,2107,358,0,4007
140,2,18,2105,341,0,4004
141,2,18,2102,316,0,4007
141,2,18,2102,316,0,4007
142,2,18,2102,299,0,4008
142,2,18,2102,299,0,4008
143,2,18,2102,268,0,4009
144,2,18,2101,267,0,4004
144,2,18,2101,267,0,4004
145,2,17,2052,248,0,4009
145,2,18,2088,248,0,4009
146,2,18,2143,311,0,4009
147,2,18,2162,330,0,4003
147,2,18,2172,330,0,4003
148,2,18,2184,314,0,4010
149,2,18,2135,328,0,4004
149,2,18,2127,328,0,4004
150,2,18,2126,311,0,4006
150,2,18,2126,311,0,4006
151,2,18,2126,281,0,4012
152,2,18,2126,284,0,4006
152,2,18,2126,284,0,4006
153,2,18,2126,287,0,4007
153,2,18,2126,287,0,4007
154,2,18,2125,263,0,4007
154,2,18,2125,263,0,4007
155,2,18,2125,277,0,4005
155,2,19,2138,277,0,4005
156,2,19,2199,335,0,4008
157,2,19,2212,348,0,4005
157,2,19,2224,348,0,4005
158,2,19,2232,354,0,4006
158,2,19,2203,354,0,4006
159,2,19,2199,342,0,4008
159,2,19,2195,342,0,4008
160,2,19,2192,311,0,4007
161,2,19,2192,290,0,4004
161,2,19,2192,290,0,4004
162,2,19,2192,287,0,4006
163,2,19,2192,279,0,4008
163,2,19,2192,279,0,4008
164,2,19,2192,255,0,4008
164,2,19,2192,255,0,4008
165,2,19,2192,275,0,4006
165,2,20,2218,275,0,4006
166,2,20,2303,311,0,4003
166,2,20,2326,311,0,4003
167,2,20,2352,346,0,4005
168,2,20,2356,371,0,4008
168,2,20,2358,371,0,4008
169,2,20,2362,363,0,4006
170,2,20,2312,320,0,4009
170,2,20,2307,320,0,4009
171,2,20,2306,343,0,4008
171,2,20,2306,343,0,4008
172,2,20,2306,319,0,4007
173,2,20,2306,310,0,4006
173,2,20,2306,310,0,4006
174,2,20,2306,296,0,4005
174,2,20,2306,296,0,4005
175,2,20,2305,265,0,4008
176,2,20,2305,271,0,4006
176,2,21,2312,271,0,4006
177,2,21,2418,347,0,4009
177,2,21,2449,347,0,4009
178,2,21,2462,387,0,4004
178,2,21,2472,387,0,4004
179,2,21,2479,403,0,4008
180,2,21,2466,395,0,4007
180,2,21,2443,395,0,4007
181,2,21,2443,368,0,4007
181,2,21,2439,368,0,4007
182,2,21,2434,337,0,4009
182,2,21,2434,337,0,4009
183,2,21,2434,332,0,4006
184,2,21,2434,334,0,4008
184,2,21,2434,334,0,4008
185,2,21,2434,322,0,4008
185,2,21,2434,322,0,4008
186,2,21,2434,318,0,4009
186,2,21,2434,318,0,4009
187,2,21,2433,290,0,4007
187,2,21,2433,290,0,4007
188,2,21,2433,293,0,4005
189,2,22,2472,364,0,4008
189,2,22,2510,364,0,4008
190,2,22,2525,401,0,4006
190,2,22,2531,401,0,4006
191,2,22,2545,396,0,4005
191,2,22,2518,396,0,4005
192,2,22,2511,371,0,4005
193,2,22,2502,346,0,4006
193,2,22,2500,346,0,4006
194,2,22,2500,358,0,4005
194,2,22,2500,358,0,4005
195,2,22,2500,344,0,4007
195,2,22,2500,344,0,4007
196,2,22,2500,316,0,4005
197,2,22,2500,323,0,4008
197,2,22,2499,323,0,4008
198,2,22,2499,303,0,4004
198,2,22,2499,303,0,4004
199,2,22,2499,315,0,4006
199,2,23,2546,315,0,4006
200,2,23,2612,370,0,4005
201,2,23,2634,403,0,4008
201,2,23,2644,403,0,4008
202,2,23,2650,398,0,4006
202,2,23,2660,398,0,4006
203,2,23,2627,394,0,4004
204,2,23,2623,382,0,4004
204,2,23,2622,382,0,4004
205,2,23,2618,345,0,4005
205,2,23,2617,345,0,4005
206,2,23,2613,365,0,4006
206,2,23,2613,365,0,4006
207,2,23,2613,356,0,4006
207,2,23,2613,356,0,4006
208,2,23,2613,353,0,4006
208,2,23,2613,353,0,4006
209,2,23,2613,335,0,4006
209,2,23,2613,335,0,4006
210,2,23,2613,337,0,4007
210,2,23,2613,337,0,4007
211,2,23,2613,339,0,4006
212,2,24,2623,331,0,4006
212,2,24,2724,331,0,4006
213,2,24,2748,403,0,4011
213,2,24,2758,403,0,4011
214,2,24,2769,401,0,4006
214,2,24,2770,401,0,4006
215,2,24,2732,385,0,4005
216,2,24,2727,371,0,4006
216,2,24,2724,371,0,4006
217,2,24,2718,341,0,4007
217,2,24,2718,341,0,4007
218,2,24,2718,320,0,4004
219,2,24,2718,343,0,4009
219,2,24,2718,343,0,4009
220,2,24,2718,314,0,4008
220,2,24,2718,314,0,4008
221,2,24,2718,308,0,4003
221,2,24,2718,308,0,4003
222,2,24,2718,298,0,4007
222,2,24,2718,298,0,4007
223,2,24,2718,297,0,4005
224,2,24,2718,305,0,4005
224,2,25,2673,305,0,4005
225,2,25,2815,327,0,4007
225,2,25,2840,327,0,4007
226,2,25,2853,419,0,4004
226,2,25,2857,419,0,4004
227,2,25,2868,396,0,4008
228,2,25,2809,406,0,4006
228,2,25,2806,406,0,4006
229,2,25,2804,380,0,4007
230,2,25,2802,361,0,4006
230,2,25,2802,361,0,4006
231,2,25,2802,363,0,4007
231,2,25,2802,363,0,4007
232,2,25,2802,358,0,4008
232,2,25,2802,358,0,4008
233,2,25,2802,317,0,4008
234,2,25,2801,324,0,4004
234,2,25,2801,324,0,4004
235,2,25,2801,318,0,4006
235,2,26,2819,318,0,4006
236,2,26,2887,367,0,4006
237,2,26,2910,420,0,4007
237,2,26,2922,420,0,4007
238,2,26,2933,415,0,4004
238,2,26,2928,415,0,4004
239,2,26,2888,389,0,4011
239,2,26,2884,389,0,4011
240,2,26,2882,374,0,4004
240,2,26,2879,374,0,4004
241,2,26,2878,350,0,4007
241,2,26,2878,350,0,4007
242,2,26,2878,326,0,4007
243,2,26,2878,334,0,4006
243,2,26,2878,334,0,4006
244,2,26,2878,324,0,4004
244,2,26,2878,324,0,4004
245,2,26,2878,315,0,4006
245,2,26,2878,315,0,4006
246,2,26,2878,312,0,4006
246,2,26,2877,312,0,4006
247,2,26,2877,315,0,4006
247,2,26,2877,315,0,4006
248,2,26,2877,304,0,4005
248,2,27,2856,304,0,4005
249,2,27,2972,339,0,4006
250,2,27,2995,417,0,4006
250,2,27,3005,417,0,4006
251,2,27,3020,398,0,4006
251,2,27,2984,398,0,4006
252,2,27,2977,374,0,4006
253,2,27,2976,364,0,4006
253,2,27,2976,364,0,4006
254,2,27,2969,350,0,4006
254,2,27,2969,350,0,4006
255,2,27,2969,329,0,4005
255,2,27,2969,329,0,4005
256,2,27,2969,323,0,4003
256,2,27,2969,323,0,4003
257,2,27,2969,327,0,4006
257,2,27,2969,327,0,4006
258,2,27,2969,303,0,4004
258,2,27,2969,303,0,4004
259,2,27,2969,331,0,4006
259,2,27,2969,331,0,4006
260,2,27,2969,311,0,4004
260,2,28,3019,311,0,4004
261,2,28,3085,375,0,4007
261,2,28,3103,375,0,4007
262,2,28,3115,412,0,4007
263,2,28,3127,416,0,4004
263,2,28,3087,416,0,4004
264,2,28,3084,409,0,4007
264,2,28,3084,409,0,4007
265,2,28,3081,366,0,4004
265,2,28,3081,366,0,4004
266,2,28,3081,370,0,4008
267,2,28,3081,369,0,4004
267,2,28,3081,369,0,4004
268,2,28,3081,333,0,4008
268,2,28,3081,333,0,4008
269,2,28,3081,333,0,4006
269,2,28,3081,333,0,4006
270,2,28,3081,348,0,4006
271,2,28,3081,314,0,4007
271,2,28,3081,314,0,4007
272,2,28,3081,300,0,4009
272,2,29,3027,300,0,4009
273,2,29,3189,356,0,4008
273,2,29,3245,356,0,4008
274,2,29,3255,413,0,4009
274,2,29,3266,413,0,4009
275,2,29,3276,409,0,4005
276,2,29,3229,385,0,4003
276,2,29,3224,385,0,4003
277,2,29,3224,383,0,4004
277,2,29,3222,383,0,4004
278,2,29,3215,354,0,4008
279,2,29,3215,343,0,4005
279,2,29,3215,343,0,4005
280,2,29,3215,346,0,4004
280,2,29,3215,346,0,4004
281,2,29,3215,352,0,4006
282,2,29,3215,323,0,4005
282,2,29,3215,323,0,4005
283,2,29,3214,340,0,4005
283,2,29,3214,340,0,4005
284,2,29,3214,353,0,4003
284,2,29,3214,353,0,4003
285,2,29,3214,340,0,4004
285,2,30,3261,340,0,4004
286,2,30,3331,408,0,4005
286,2,30,3352,408,0,4005
287,2,30,3364,460,0,4006
287,2,30,3330,460,0,4006
288,2,30,3323,400,0,4005
288,2,30,3322,400,0,4005
289,2,30,3322,394,0,4006
289,2,30,3321,394,0,4006
290,2,30,3315,351,0,4004
291,2,30,3315,371,0,4007
291,2,30,3315,371,0,4007
292,2,30,3315,364,0,4006
292,2,30,3315,364,0,4006
293,2,30,3315,340,0,4006
294,2,30,3315,360,0,4004
294,2,30,3315,360,0,4004
295,2,30,3314,330,0,4004
295,2,30,3314,330,0,4004
296,2,30,3314,377,0,4009
296,2,30,3314,377,0,4009
297,2,31,3237,353,0,4006
298,2,31,3425,398,0,4010
298,2,31,3471,398,0,4010
299,2,31,3487,469,0,4004
299,2,31,3501,469,0,4004
300,2,31,3456,463,0,4007
301,2,31,3448,430,0,4006
301,2,31,3446,430,0,4006
302,2,31,3443,413,0,4003
302,2,31,3443,413,0,4003
303,2,31,3436,410,0,4005
303,2,31,3436,410,0,4005
304,2,31,3436,387,0,4010
305,2,31,3436,379,0,4008
305,2,31,3436,379,0,4008
306,2,31,3436,364,0,4007
306,2,31,3436,364,0,4007
307,2,31,3436,343,0,4003
307,2,31,3436,343,0,4003
308,2,31,3436,359,0,4006
308,2,31,3436,359,0,4006
309,2,31,3436,333,0,4007
310,2,31,3436,319,0,4006
310,2,31,3436,319,0,4006
311,2,32,3537,363,0,4006
311,2,32,3568,363,0,4006
312,2,32,3583,447,0,4007
312,2,32,3598,447,0,4007
313,2,32,3606,426,0,4008
313,2,32,3567,426,0,4008
314,2,32,3561,396,0,4004
314,2,32,3558,396,0,4004
315,2,32,3548,413,0,4002
315,2,32,3548,413,0,4002
316,2,32,3548,382,0,4005
317,2,32,3548,409,0,4008
317,2,32,3548,409,0,4008
318,2,32,3548,372,0,4005
318,2,32,3548,372,0,4005
319,2,32,3548,380,0,4007
319,2,32,3548,380,0,4007
320,2,32,3548,341,0,4005
320,2,32,3547,341,0,4005
321,2,32,3547,359,0,4011
321,2,32,3547,359,0,4011
322,2,32,3547,350,0,4008
322,2,33,3553,350,0,4008
323,2,33,3647,414,0,4004
323,2,33,3683,414,0,4004
324,2,33,3692,459,0,4004
325,2,33,3695,423,0,4004
325,2,33,3663,423,0,4004
326,2,33,3660,405,0,4004
326,2,33,3658,405,0,4004
327,2,33,3658,386,0,4005
328,2,33,3652,375,0,4003
328,2,33,3652,375,0,4003
329,2,33,3652,381,0,4008
329,2,33,3652,381,0,4008
330,2,33,3652,362,0,4003
330,2,33,3652,362,0,4003
331,2,33,3652,332,0,4007
332,2,33,3652,324,0,4004
332,2,33,3652,324,0,4004
333,2,33,3652,333,0,4007
333,2,33,3652,333,0,4007
334,2,33,3652,319,0,4007
334,2,33,3652,319,0,4007
335,2,33,3652,288,0,4006
335,2,34,3644,288,0,4006
336,2,34,3755,355,0,4007
337,2,34,3774,384,0,4006
337,2,34,3788,384,0,4006
338,2,34,3796,391,0,4006
338,2,34,3753,391,0,4006
339,2,34,3750,386,0,4007
339,2,34,3750,386,0,4007
340,2,34,3743,365,0,4003
341,2,34,3743,340,0,4006
341,2,34,3743,340,0,4006
342,2,34,3743,324,0,4004
343,2,34,3743,318,0,4004
343,2,34,3743,318,0,4004
343,2,34,3743,318,0,4004
344,2,34,3743,281,0,4004
344,2,34,3743,281,0,4004
345,2,34,3743,280,0,4005
346,2,34,3742,275,0,4004
346,2,34,3742,275,0,4004
347,2,34,3742,279,0,4005
348,2,34,3742,269,0,4004
348,2,35,3656,269,0,4004
349,2,35,3827,317,0,4006
349,2,35,3849,317,0,4006
350,2,35,3868,392,0,4007
350,2,35,3873,392,0,4007
351,2,35,3844,379,0,4003
351,2,35,3840,379,0,4003
352,2,35,3836,368,0,4009
352,2,35,3836,368,0,4009
353,2,35,3834,342,0,4003
354,2,35,3834,338,0,4009
354,2,35,3834,338,0,4009
355,2,35,3834,333,0,4006
355,2,35,3834,333,0,4006
356,2,35,3834,313,0,4008
356,2,35,3834,313,0,4008
357,2,35,3834,316,0,4004
358,2,35,3834,283,0,4005
358,2,35,3834,283,0,4005
359,2,35,3834,290,0,4009
359,2,35,3832,290,0,4009
360,2,35,3832,271,0,4007
360,2,35,3832,271,0,4007
361,2,36,3793,271,0,4004
362,2,36,3877,316,0,4008
362,2,36,3916,316,0,4008
363,2,36,3930,338,0,4006
364,2,36,3934,345,0,4006
364,2,36,3908,345,0,4006
365,2,36,3905,330,0,4005
365,2,36,3902,330,0,4005
366,2,36,3897,324,0,4006
366,2,36,3894,324,0,4006
367,2,36,3894,298,0,4008
368,2,36,3894,300,0,4007
368,2,36,3894,300,0,4007
369,2,36,3894,284,0,4005
369,2,36,3894,284,0,4005
370,2,36,3894,286,0,4008
370,2,36,3894,286,0,4008
371,2,36,3894,279,0,4005
371,2,36,3894,279,0,4005
372,2,36,3894,286,0,4006
372,2,36,3894,286,0,4006
373,2,36,3894,278,0,4007
373,2,36,3894,278,0,4007
374,2,36,3894,283,0,4007
374,2,37,3904,283,0,4007
375,2,37,4008,313,0,4005
376,2,37,4031,395,0,4007
376,2,37,4041,395,0,4007
377,2,37,4046,368,0,4007
377,2,37,4010,368,0,4007
378,2,37,4005,349,0,4007
379,2,37,4005,328,0,4004
379,2,37,3998,328,0,4004
380,2,37,3998,309,0,4005
380,2,37,3998,309,0,4005
381,2,37,3998,312,0,4006
382,2,37,3998,298,0,4005
382,2,37,3998,298,0,4005
383,2,37,3998,293,0,4008
384,2,37,3998,297,0,4006
384,2,37,3998,297,0,4006
384,2,37,3998,297,0,4006
385,2,37,3998,285,0,4009
385,2,37,3998,285,0,4009
386,2,37,3998,273,0,4003
386,2,38,4012,273,0,4003
387,2,38,4114,314,0,4010
388,2,38,4130,396,0,4006
388,2,38,4139,396,0,4006
389,2,38,4145,404,0,4007
389,2,38,4120,404,0,4007
390,2,38,4111,363,0,4009
390,2,38,4108,363,0,4009
391,2,38,4104,366,0,4006
391,2,38,4104,366,0,4006
392,2,38,4104,338,0,4008
393,2,38,4104,324,0,4007
393,2,38,4104,324,0,4007
394,2,38,4104,329,0,4005
394,2,38,4104,329,0,4005
395,2,38,4104,289,0,4008
396,2,38,4104,297,0,4006
396,2,38,4104,297,0,4006
397,2,38,4104,306,0,4007
397,2,38,4103,306,0,4007
398,2,38,4103,290,0,4005
398,2,38,4103,290,0,4005
399,2,39,4030,288,0,4005
399,2,39,4203,288,0,4005
400,2,39,4227,360,0,4009
401,2,39,4238,383,0,4006
401,2,39,4247,383,0,4006
402,2,39,4251,405,0,4007
402,2,39,4222,405,0,4007
403,2,39,4220,386,0,4004
404,2,39,4218,388,0,4006
404,2,39,4217,388,0,4006
405,2,39,4217,358,0,4006
405,2,39,4217,358,0,4006
406,2,39,4217,354,0,4006
406,2,39,4217,354,0,4006
407,2,39,4217,356,0,4006
408,2,39,4217,345,0,4006
408,2,39,4217,345,0,4006
409,2,39,4216,320,0,4005
409,2,39,4216,320,0,4005
410,2,39,4216,317,0,4008
410,2,39,4216,317,0,4008
411,2,40,4153,311,0,4008
412,2,40,4341,415,0,4005
412,2,40,4386,415,0,4005
413,2,40,4397,412,0,4008
413,2,40,4405,412,0,4008
414,2,40,4366,428,0,4006
414,2,40,4363,428,0,4006
415,2,40,4361,387,0,4008
416,2,40,4355,382,0,4008
416,2,40,4355,382,0,4008
417,2,40,4355,348,0,4006
418,2,40,4355,353,0,4005
418,2,40,4355,353,0,4005
419,2,40,4355,355,0,4005
419,2,40,4355,355,0,4005
420,2,40,4355,340,0,4007
421,2,40,4355,332,0,4008
421,2,40,4355,332,0,4008
422,2,40,4353,338,0,4002
422,2,40,4353,338,0,4002
423,2,40,4353,326,0,4005
423,2,40,4353,326,0,4005
424,2,41,4287,329,0,4011
425,2,41,4431,375,0,4007
425,2,41,4484,375,0,4007
426,2,41,4493,415,0,4006
426,2,41,4494,415,0,4006
427,2,41,4466,431,0,4008
427,2,41,4458,431,0,4008
428,2,41,4458,382,0,4007
429,2,41,4454,367,0,4010
429,2,41,4454,367,0,4010
430,2,41,4454,333,0,4004
430,2,41,4454,333,0,4004
431,2,41,4454,340,0,4006
431,2,41,4454,340,0,4006
432,2,41,4454,300,0,4007
433,2,41,4454,300,0,4009
433,2,41,4454,300,0,4009
434,2,41,4454,266,0,4007
434,2,41,4453,266,0,4007
435,2,41,4453,285,0,4008
435,2,41,4453,285,0,4008
436,2,41,4453,276,0,4007
436,2,42,4484,276,0,4007
437,2,42,4572,345,0,4006
437,2,42,4595,345,0,4006
438,2,42,4609,378,0,4010
438,2,42,4613,378,0,4010
439,2,42,4568,381,0,4007
439,2,42,4561,381,0,4007
440,2,42,4561,362,0,4006
441,2,42,4558,360,0,4008
441,2,42,4558,360,0,4008
442,2,42,4558,351,0,4007
442,2,42,4558,351,0,4007
443,2,42,4558,319,0,4007
443,2,42,4558,319,0,4007
444,2,42,4558,320,0,4004
444,2,42,4558,320,0,4004
445,2,42,4558,314,0,4006
446,2,42,4558,304,0,4008
446,2,42,4558,304,0,4008
447,2,42,4558,313,0,4007
447,2,42,4558,313,0,4007
448,2,42,4558,291,0,4007
449,2,42,4558,276,0,4008
449,2,43,4617,276,0,4008
450,2,43,4664,342,0,4008
450,2,43,4680,342,0,4008
451,2,43,4691,350,0,4005
451,2,43,4696,350,0,4005
452,2,43,4661,367,0,4005
453,2,43,4658,335,0,4003
453,2,43,4649,335,0,4003
454,2,43,4649,320,0,4002
454,2,43,4649,320,0,4002
455,2,43,4649,305,0,4008
455,2,43,4649,305,0,4008
456,2,43,4649,289,0,4006
456,2,43,4649,289,0,4006
457,2,43,4649,289,0,4006
458,2,43,4649,263,0,4012
458,2,43,4649,263,0,4012
458,2,43,4649,263,0,4012
459,2,43,4649,273,0,4006
459,2,43,4649,273,0,4006
460,2,44,4566,278,0,4009
460,2,44,4708,278,0,4009
461,2,44,4743,330,0,4009
461,2,44,4751,330,0,4009
462,2,44,4761,370,0,4007
